respond,gift,resplast,weekslast,propresp,mailsyear,giftlast,avggift
1,20,1,13.142858,.66666698,3,10,22.5
1,15,1,13.142858,.91666698,3,15,14.090911
1,15,1,13.142858,1,3,12,13.5
1,25,0,26.142857,.58333302,3,15,23.5
1,25,0,39.285713,.58333302,3,25,20.75
1,10,1,13.142858,.91666698,3,20,15
1,25,1,13.142858,.75,3,25,18.833334
1,20,0,51.285713,.58333302,3,25,25
0,0,1,13.142858,.75,3,25,20
1,25,1,13.142858,.66666698,3,25,21.25
1,25,0,26.142857,.75,3,20,23.833334
1,30,1,13.142858,.5,3,25,26.666666
0,0,0,120.14286,.25,3,100,66.666664
0,0,0,26.142857,.66666698,3,20,23.75
1,25,0,26.142857,.5,3,25,23.333334
1,10,1,13.142858,.76923102,3.25,20,17.5
1,10,1,13.142858,.91666698,3,10,13.666667
0,0,1,13.142858,.58333302,3,25,26.5
1,25,0,39.285713,.5,3,25,25
1,25,0,51.285713,.58333302,3,25,24.25
1,10,1,13.142858,.91666698,3,10,17.75
1,25,1,13.142858,.66666698,3,25,19.375008
0,0,1,13.142858,.58333302,3,25,25
1,15,0,39.285713,.5,3,10,24.166666
1,20,1,13.142858,.69230801,3.25,20,21.5
1,35,1,13.142858,.41666701,3,35,35
0,0,0,51.285713,.5,3,40,34.166668
1,25,0,65.428574,.41666701,3,40,30
0,0,1,13.142858,.75,3,25,22.75
1,25,0,26.142857,.5,3,25,25
0,0,0,120.14286,.33333299,3,50,50
1,25,0,26.142857,.58333302,3,25,25
0,0,0,65.428574,.33333299,3,50,50
0,0,0,143,.25,3,50,50
1,25,0,77.14286,.41666701,3,25,30
1,10,1,13.142858,.83333302,3,10,19
0,0,0,65.428574,.58333302,3,25,25
1,25,1,13.142858,.83333302,3,15,16.5
1,20,0,39.285713,.36363599,2.75,15,22.5
0,0,0,51.285713,.27272701,2.75,10,10
0,0,0,103.85714,.30000001,2.5,25,25
0,0,1,13.142858,.80000001,2.5,5,8.166667
0,0,0,90,.30000001,2.5,25,25
0,0,0,51.285713,.30000001,2.5,25,25
0,0,0,51.285713,.30000001,2.5,25,25
1,25,0,51.285713,.2,2.5,25,25
1,10,0,26.142857,.60000002,2.5,10,10.833333
0,0,0,90,.40000001,2.5,15,18.75
0,0,0,143,.18181799,2.75,25,37.5
0,0,0,143,.30000001,2.5,25,25
0,0,0,120.14286,.30000001,2.5,25,25
0,0,0,90,.5,2.5,15,15
0,0,0,65.428574,.27272701,2.75,25,25
1,20,0,51.285713,.40000001,2.5,20,13.75
0,0,1,26.142857,.69999999,2.5,15,10.75
0,0,0,51.285713,.30000001,2.5,25,25
0,0,0,129.14285,.27272701,2.75,25,25
1,10,1,13.142858,.60000002,2.5,10,9.166667
0,0,1,13.142858,.80000001,2.5,10,10
1,10,0,26.142857,.69999999,2.5,10,10
1,10,0,51.285713,.60000002,2.5,10,10
0,0,0,26.142857,.30000001,2.5,25,25
1,10,1,13.142858,.60000002,2.5,10,10
0,0,0,26.142857,.2,2.5,40,40
1,10,0,51.285713,.69999999,2.5,10,10
1,5,1,13.142858,.72727299,2.75,10,9.3750038
0,0,0,51.285713,.5,2.5,20,12
1,8,1,13.142858,.80000001,2.5,10,8.25
0,0,0,39.285713,.54545498,2.75,20,13.333333
1,10,1,13.142858,.60000002,2.5,10,11.333333
0,0,0,26.142857,.5,2.5,10,16
1,10,0,39.285713,.36363599,2.75,10,17.5
1,10,0,26.142857,.69999999,2.5,10,10
1,10,0,39.285713,.69999999,2.5,10,10
1,10,0,26.142857,.69999999,2.5,10,10
0,0,0,65.428574,.40000001,2.5,25,18.75
0,0,0,143,.2,2.5,25,25
0,0,0,39.285713,.54545498,2.75,5,11.166667
0,0,0,26.142857,.5,2.5,10,12
0,0,1,13.142858,.40000001,2.5,25,17.5
1,10,0,51.285713,.60000002,2.5,10,10
0,0,0,51.285713,.54545498,2.75,20,11.666667
0,0,0,26.142857,.54545498,2.75,15,11.666667
1,5,0,26.142857,.69999999,2.5,5,7.8333335
1,25,0,51.285713,.30000001,2.5,25,15
0,0,0,26.142857,.80000001,2.5,5,8.166667
0,0,0,65.428574,.2,2.5,50,40
0,0,0,26.142857,.69999999,2.5,10,10
0,0,1,13.142858,.30000001,2.5,10,23.333334
1,10,0,26.142857,.60000002,2.5,10,10
0,0,1,13.142858,.5,2.5,15,14
0,0,0,39.285713,.69999999,2.5,10,10
1,10,1,13.142858,.69999999,2.5,10,7.1666665
0,0,1,13.142858,.60000002,2.5,10,10
0,0,0,51.285713,.54545498,2.75,10,11.666667
1,10,0,26.142857,.60000002,2.5,10,10
0,0,0,120.14286,.27272701,2.75,25,25
1,10,0,26.142857,.909091,2.75,10,6.5
0,0,1,13.142858,.69999999,2.5,10,10
1,10,0,26.142857,.69999999,2.5,10,10
1,10,1,13.142858,.60000002,2.5,15,10.833333
0,0,0,103.85714,.30000001,2.5,25,25
1,15,0,51.285713,.40000001,2.5,15,15
0,0,1,13.142858,.30000001,2.5,25,25
0,0,0,51.285713,.2,2.5,25,25
1,10,0,26.142857,.60000002,2.5,10,10
1,15,0,39.285713,.45454499,2.75,12,11.25
0,0,1,13.142858,.2,2.5,25,22.5
0,0,0,39.285713,.69999999,2.5,10,10
1,10,0,39.285713,.60000002,2.5,10,10
0,0,1,13.142858,.60000002,2.5,10,11.666667
0,0,0,51.285713,.60000002,2.5,10,10
1,10,0,51.285713,.54545498,2.75,10,10
0,0,0,39.285713,.69999999,2.5,10,9.25
1,10,1,13.142858,.69999999,2.5,10,10
1,10,1,13.142858,.89999998,2.5,10,10
1,10,1,13.142858,.69999999,2.5,10,10
1,10,1,13.142858,1,2.5,5,8
1,25,0,51.285713,.30000001,2.5,25,25
0,0,0,26.142857,.80000001,2.5,10,10
1,25,0,26.142857,.30000001,2.5,25,25
1,10,0,39.285713,.81818199,2.75,10,10
1,25,0,65.428574,.30000001,2.5,25,25
1,10,0,65.428574,.60000002,2.5,10,15
1,15,1,13.142858,.909091,2.75,15,8.5
1,25,1,13.142858,.30000001,2.5,25,23.333334
0,0,0,26.142857,.40000001,2.5,25,25
0,0,0,39.285713,.40000001,2.5,25,25
1,15,0,39.285713,.5,2.5,15,14
0,0,0,51.285713,.2,2.5,50,50
1,10,1,13.142858,.69999999,2.5,10,10.833333
0,0,0,26.142857,.5,2.5,15,19
0,0,0,77.14286,.45454499,2.75,25,19
1,10,1,13.142858,.72727299,2.75,10,11.25
0,0,1,13.142858,.40000001,2.5,25,25
0,0,0,51.285713,.40000001,2.5,20,16.25
1,10,1,13.142858,.89999998,2.5,10,10
0,0,1,13.142858,.36363599,2.75,25,25
1,15,1,13.142858,.40000001,2.5,15,16.25
0,0,0,26.142857,.89999998,2.5,10,10
0,0,0,26.142857,.40000001,2.5,20,18.75
0,0,0,26.142857,.40000001,2.5,20,18.75
0,0,0,103.85714,.40000001,2.5,25,25
0,0,0,51.285713,.30000001,2.5,50,33.333332
1,25,0,103.85714,.30000001,3,25,25
1,25,0,26.142857,.30000001,2.5,25,25
0,0,1,13.142858,.89999998,2.5,10,10
1,25,1,13.142858,.27272701,2.75,25,25
0,0,0,26.142857,.30000001,2.5,25,25
1,10,1,13.142858,.80000001,2.5,10,10
1,25,0,90,.27272701,2.75,25,25
0,0,1,13.142858,.40000001,2.5,25,25
0,0,0,26.142857,.5,2.5,20,16
0,0,0,103.85714,.45454499,2.75,10,19
1,10,1,13.142858,.69999999,2.5,10,10
0,0,0,90,.54545498,2.75,5,14.166667
0,0,1,13.142858,.40000001,2.5,25,21.25
0,0,0,120.14286,.40000001,2.5,25,21.25
1,10,0,26.142857,.80000001,2.5,10,9.3750038
1,10,1,13.142858,.60000002,2.5,10,10
0,0,1,13.142858,.80000001,2.5,10,10.666667
1,15,0,26.142857,.30000001,2.5,25,23.333334
0,0,1,13.142858,.80000001,2.5,10,9.3750038
1,10,0,39.285713,.69999999,2.5,10,6.5
1,10,0,51.285713,.69999999,2.5,15,10.75
1,10,0,26.142857,.69999999,2.5,10,9.5
0,0,0,39.285713,.80000001,2.5,10,10
0,0,0,51.285713,.54545498,2.75,5,13.333333
0,0,1,13.142858,.80000001,2.5,10,10
0,0,0,77.14286,.54545498,2.75,10,13.333333
0,0,0,90,.36363599,2.75,25,20
1,15,1,13.142858,.40000001,2.5,15,14.25
0,0,0,39.285713,.69999999,2.5,10,12.166667
1,15,0,26.142857,.80000001,2.5,10,10
0,0,0,51.285713,.54545498,2.75,15,15
1,25,0,51.285713,.30000001,2.5,15,21.666666
0,0,0,51.285713,.5,2.5,15,14
1,15,1,13.142858,.5,2.5,15,16
1,25,1,13.142858,.40000001,2.5,25,17.5
0,0,1,13.142858,1,2.75,10,8.666667
1,10,0,39.285713,.80000001,2.5,7,9.25
0,0,1,13.142858,.89999998,2.5,10,10
0,0,0,39.285713,.30000001,2.5,25,25
1,10,0,26.142857,.80000001,2.5,10,10
1,5,1,13.142858,.80000001,2.5,5,9.3750038
1,10,1,13.142858,.69999999,2.5,10,10
0,0,1,13.142858,.89999998,2.5,10,10
1,10,1,13.142858,.80000001,2.5,5,8.75
1,10,0,26.142857,.72727299,2.75,10,10
0,0,1,13.142858,.89999998,2.5,10,10
1,10,1,13.142858,.80000001,2.5,10,10.666667
1,10,0,26.142857,.909091,2.75,6,5.6000023
0,0,0,26.142857,.285714,1.75,100,100
0,0,0,26.142857,.30000001,2.5,10,15
0,0,0,65.428574,.40000001,2.5,10,11.25
0,0,0,65.428574,.5,2.5,10,10
1,10,1,13.142858,.40000001,2.5,10,10
0,0,0,143,.2,2.5,25,25
0,0,0,39.285713,.63636398,2.75,7,6.8333335
0,0,0,51.285713,.5,2.5,7,9.3999996
1,5,1,13.142858,.89999998,2.5,5,4
0,0,0,65.428574,.2,2.5,25,22.5
0,0,0,51.285713,.69999999,2.5,5,6.5
1,10,0,51.285713,.40000001,2.5,10,10
0,0,0,120.14286,.2,2.5,20,22.5
0,0,1,13.142858,.30000001,2.5,10,15
0,0,0,26.142857,.2,2.5,25,22.5
0,0,1,13.142858,.81818199,2.75,5,5
0,0,1,13.142858,.2,2.5,25,22.5
0,0,0,180,.090908997,2.75,50,50
1,5,1,13.142858,.80000001,2.5,5,5
0,0,0,103.85714,.45454499,2.75,10,10
0,0,0,103.85714,.45454499,2.75,10,10
0,0,0,158,.2,2.5,25,25
0,0,1,13.142858,.5,3,10,8.8000021
0,0,0,51.285713,.2,2.5,25,25
1,10,0,51.285713,.36363599,2.75,10,10
0,0,0,120.14286,.36363599,2.75,15,12.5
0,0,0,51.285713,.2,2.5,25,25
0,0,0,154.28572,.2,2.5,25,25
1,10,1,13.142858,.40000001,2.5,10,10
0,0,0,26.142857,.69999999,2.5,5,6.5
0,0,0,51.285713,.5,2.5,10,10
0,0,0,103.85714,.45454499,2.75,10,10
0,0,0,143,.1,2.5,50,50
0,0,0,103.85714,.2,2.5,25,25
1,10,0,51.285713,.40000001,2.5,10,10
1,10,0,51.285713,.40000001,2.5,10,10
0,0,0,26.142857,.69999999,2.5,5,6.1666665
0,0,0,65.428574,.63636398,2.75,5,6.5
0,0,0,51.285713,.45454499,2.75,20,20
0,0,0,51.285713,.30000001,2.5,12,10.666667
0,0,0,120.14286,.18181799,2.75,15,15
0,0,0,26.142857,.30000001,2.5,10,11.666667
0,0,0,51.285713,.27272701,2.75,10,11.666667
0,0,0,51.285713,.36363599,2.75,10,8.75
0,0,0,26.142857,.69999999,2.5,5,5
0,0,0,65.428574,.5,2.5,10,7
0,0,0,26.142857,.60000002,2.5,5,5
0,0,0,26.142857,.40000001,2.5,10,10
0,0,0,51.285713,.63636398,2.75,5,4.5
0,0,0,26.142857,.40000001,2.5,10,10
0,0,0,65.428574,.27272701,2.75,10,10
0,0,0,143,.27272701,2.75,10,10
0,0,0,129.14285,.27272701,2.75,10,10
0,0,0,103.85714,.27272701,2.75,10,10
0,0,0,120.14286,.27272701,2.75,10,10
0,0,0,51.285713,.36363599,2.75,10,10
1,5,1,13.142858,.63636398,2.75,5,4.5
0,0,0,65.428574,.36363599,2.75,10,10
1,5,1,13.142858,.40000001,2.5,10,7.5
0,0,0,103.85714,.36363599,2.75,10,10
0,0,0,65.428574,.1,2.5,50,50
1,5,0,26.142857,.69999999,2.5,5,5
0,0,0,26.142857,.40000001,2.5,10,10
0,0,1,13.142858,.40000001,2.5,10,10
0,0,1,13.142858,.40000001,2.5,10,10
0,0,0,51.285713,.36363599,2.75,10,10
0,0,0,120.14286,.40000001,2.5,10,10
1,10,0,65.428574,.40000001,2.5,5,5
1,5,0,39.285713,.63636398,2.75,5,5
0,0,0,26.142857,.36363599,2.75,10,10
0,0,1,13.142858,.40000001,2.5,10,10
0,0,1,13.142858,.69999999,2.5,5,5
0,0,1,13.142858,.40000001,2.5,10,10
0,0,0,51.285713,.30000001,2.5,10,10
1,10,0,51.285713,.40000001,2.5,7,7.75
0,0,0,26.142857,.2,2.5,25,25
0,0,0,120.14286,.30000001,2.5,15,21.666666
1,10,0,26.142857,.40000001,2.5,10,10
0,0,1,13.142858,.40000001,2.5,10,8.75
1,10,0,26.142857,.60000002,2.5,15,8.333333
0,0,0,51.285713,.5,2.5,10,10
0,0,0,51.285713,.30000001,2.5,20,16.666666
0,0,0,26.142857,.69999999,2.5,10,8.5
1,10,0,51.285713,.45454499,2.75,10,10
1,5,1,13.142858,.89999998,2.5,5,6.1111112
0,0,0,77.14286,.5,2.5,15,12
0,0,0,26.142857,.54545498,2.75,10,10
0,0,0,120.14286,.30000001,2.5,25,20
0,0,0,90,.45454499,2.75,15,12
0,0,1,13.142858,.40000001,2.5,20,15
1,10,0,103.85714,.40000001,2.5,10,10
0,0,0,77.14286,.30000001,2.5,25,20
0,0,0,77.14286,.54545498,2.75,10,10
1,10,0,51.285713,.45454499,2.75,10,10
0,0,0,77.14286,.54545498,2.75,10,10
0,0,0,51.285713,.40000001,2.5,15,11.25
0,0,0,26.142857,.5,2.5,25,21
1,10,1,13.142858,.69999999,2.5,5,7.8333335
1,25,0,120.14286,.30000001,2.5,10,12.333333
1,5,1,13.142858,1,2.5,5,5
0,0,0,26.142857,.69999999,2.5,10,9.25
0,0,0,51.285713,.30000001,2.5,25,21.666666
1,10,0,39.285713,.5,2.5,10,11
0,0,1,13.142858,.5,2.5,25,13
1,15,0,51.285713,.40000001,2.5,15,12.5
0,0,0,65.428574,.2,2.5,50,30
0,0,0,26.142857,.60000002,2.5,10,9
0,0,0,26.142857,.60000002,2.5,10,10
0,0,0,39.285713,.60000002,2.5,10,10
0,0,0,51.285713,.60000002,2.5,10,10
0,0,0,90,.18181799,2.75,10,30
0,0,0,51.285713,.30000001,2.5,25,20
0,0,0,51.285713,.60000002,2.5,10,10
1,10,1,13.142858,.40000001,2.5,10,10
0,0,0,51.285713,.5,2.5,10,10
0,0,1,13.142858,.5,2.5,10,10
0,0,0,77.14286,.54545498,2.75,10,8.333333
0,0,0,51.285713,.2,2.5,25,25
0,0,0,51.285713,.40000001,2.5,10,11.25
1,20,0,51.285713,.2,2.5,20,17.5
0,0,0,26.142857,.5,2.5,10,11
1,10,1,13.142858,.69999999,2.5,5,4.75
0,0,1,13.142858,.69999999,2.5,7,7.5
1,5,0,26.142857,.89999998,2.5,5,4.6666665
1,5,1,13.142858,1,2.5,5,5.5
0,0,0,51.285713,.45454499,2.75,10,10
0,0,1,13.142858,.60000002,2.5,10,9.166667
1,10,0,51.285713,.40000001,2.5,10,10
0,0,0,77.14286,.45454499,2.75,10,10
1,15,0,168.42857,.30000001,2.5,10,11.666667
1,10,0,120.14286,.36363599,2.75,10,10
0,0,0,26.142857,.45454499,2.75,10,10
0,0,1,13.142858,.54545498,2.75,10,9.166667
1,5,1,13.142858,.909091,2.75,5,5
0,0,0,26.142857,.30000001,2.5,12,15.666667
1,5,1,13.142858,.909091,2.75,5,5
0,0,0,26.142857,.60000002,2.5,10,9.166667
0,0,0,120.14286,.2,2.5,25,25
1,5,1,13.142858,.909091,2.75,5,5.3333335
1,5,0,39.285713,.80000001,2.5,5,5.6666665
1,10,0,65.428574,.30000001,2.5,10,11.666667
0,0,0,51.285713,.40000001,2.5,10,13.75
1,10,0,65.428574,.30000001,2.5,25,15
0,0,0,120.14286,.40000001,2.5,25,13.75
1,10,0,120.14286,.18181799,2.75,20,22.5
1,5,0,51.285713,.40000001,2.5,10,10
0,0,0,26.142857,.40000001,2.5,10,13.75
1,20,0,26.142857,.30000001,2.5,10,11.666667
1,5,1,13.142858,.909091,2.75,5,5
1,5,1,13.142858,.909091,2.75,5,5
1,10,0,51.285713,.54545498,2.75,10,7.5
1,10,1,13.142858,.5,2.5,10,10
1,10,0,26.142857,.72727299,2.75,10,10
0,0,1,13.142858,.81818199,2.75,10,10.5
1,15,0,51.285713,.5,2.5,15,15
0,0,0,51.285713,.72727299,2.75,10,9.3750038
0,0,0,103.85714,.27272701,2.75,25,25
0,0,0,26.142857,.63636398,2.75,10,9.25
0,0,0,103.85714,.27272701,2.75,25,25
0,0,0,103.85714,.27272701,2.75,25,25
0,0,0,120.14286,.27272701,2.75,25,25
0,0,1,13.142858,.36363599,2.75,15,18.75
0,0,0,65.428574,.27272701,2.75,25,25
0,0,0,51.285713,.63636398,2.75,10,10
0,0,0,103.85714,.25,3,25,25
1,10,0,39.285713,.54545498,2.75,10,10
0,0,0,77.14286,.27272701,2.75,25,25
1,15,1,13.142858,.36363599,2.75,15,15
0,0,0,65.428574,.27272701,2.75,25,25
1,25,1,13.142858,.36363599,2.75,15,11.75
0,0,0,26.142857,.63636398,2.75,10,10
0,0,1,13.142858,.54545498,2.75,10,12.5
0,0,0,129.14285,.18181799,2.75,50,37.5
0,0,0,51.285713,.27272701,2.75,25,28.333334
0,0,1,13.142858,.72727299,2.75,10,10
0,0,0,51.285713,.72727299,2.75,10,10
1,10,1,13.142858,.54545498,2.75,10,10
0,0,0,90,.45454499,2.75,25,17
1,10,0,51.285713,.63636398,2.75,10,9.25
1,15,0,51.285713,.54545498,2.75,10,10
1,25,0,51.285713,.36363599,2.75,15,15
0,0,0,26.142857,.72727299,2.75,10,10
0,0,0,26.142857,.72727299,2.75,10,10
0,0,0,65.428574,.27272701,2.75,30,26.666666
0,0,0,26.142857,.63636398,2.75,10,10
1,10,0,51.285713,.63636398,2.75,10,10
1,10,0,51.285713,.63636398,2.75,10,10
1,10,0,26.142857,.54545498,2.75,10,10
1,20,1,13.142858,.45454499,2.75,10,12
1,10,0,26.142857,.63636398,2.75,10,10
1,10,1,13.142858,.63636398,2.75,5,8.5
0,0,1,13.142858,.72727299,2.75,5,8.75
1,10,0,51.285713,.45454499,2.75,10,10
0,0,0,51.285713,.27272701,2.75,25,21.666666
1,5,1,13.142858,1,2.75,5,5
0,0,1,13.142858,1,2.75,5,5.909091
0,0,0,51.285713,.45454499,2.75,10,13
1,5,0,26.142857,.909091,2.75,5,5.5
0,0,0,65.428574,.36363599,2.75,15,16.25
1,5,1,13.142858,1,2.75,5,5
1,10,0,26.142857,.54545498,2.75,10,9.166667
1,25,0,51.285713,.36363599,2.75,15,15
0,0,1,13.142858,.72727299,2.75,10,8
0,0,0,65.428574,.63636398,2.75,10,9.25
0,0,0,51.285713,.5,3,10,10
0,0,0,65.428574,.27272701,2.75,25,20
1,10,1,13.142858,.72727299,2.75,5,5.6666665
1,15,0,51.285713,.27272701,2.75,15,15
0,0,0,103.85714,.45454499,2.75,20,12
0,0,0,120.14286,.25,3,25,21.666666
1,5,1,13.142858,.909091,2.75,5,5.5
0,0,1,13.142858,.63636398,2.75,10,10
0,0,0,26.142857,.63636398,2.75,10,10
0,0,0,77.14286,.58333302,3,10,10
0,0,0,120.14286,.36363599,2.75,25,21.25
0,0,0,77.14286,.45454499,2.75,10,14
1,10,0,26.142857,.81818199,2.75,5,5.5
0,0,1,13.142858,.63636398,2.75,10,10
0,0,0,65.428574,.36363599,2.75,20,17.5
0,0,0,26.142857,.63636398,2.75,10,10
1,10,1,13.142858,.81818199,2.75,5,6.6666665
0,0,0,51.285713,.36363599,2.75,10,17.5
1,5,1,13.142858,.81818199,2.75,5,6.1111112
0,0,1,13.142858,.91666698,3,5,6.3636365
0,0,0,39.285713,.63636398,2.75,10,10
1,15,0,51.285713,.36363599,2.75,15,13.75
0,0,0,90,.45454499,2.75,10,14
1,10,0,26.142857,.45454499,2.75,10,12
1,10,0,26.142857,.72727299,2.75,10,7.5
1,25,0,51.285713,.27272701,2.75,20,20
0,0,0,103.85714,.27272701,2.75,10,10
0,0,1,13.142858,.909091,2.75,10,8.5
1,10,1,13.142858,.72727299,2.75,10,10
1,10,1,13.142858,.72727299,2.75,10,10
0,0,0,26.142857,.36363599,2.75,25,25
0,0,0,26.142857,.81818199,2.75,10,10
0,0,0,51.285713,.36363599,2.75,25,25
1,10,0,26.142857,.81818199,2.75,10,8.333333
1,15,0,103.85714,.45454499,2.75,15,14
0,0,0,51.285713,.45454499,2.75,15,17
1,10,0,26.142857,.72727299,2.75,10,10
1,10,0,26.142857,.81818199,2.75,10,10
1,10,1,13.142858,.72727299,2.75,10,10
0,0,1,13.142858,.36363599,2.75,25,25
1,10,0,26.142857,.72727299,2.75,10,10
0,0,0,51.285713,.36363599,2.75,25,25
0,0,0,103.85714,.36363599,2.75,25,25
1,10,1,13.142858,.72727299,2.75,10,10
0,0,0,103.85714,.18181799,2.75,50,50
0,0,0,103.85714,.27272701,2.75,25,33.333332
0,0,0,26.142857,.63636398,2.75,10,8.5
0,0,1,13.142858,.91666698,3,10,9.5
1,10,1,13.142858,1,2.75,10,7.5
1,20,0,51.285713,.36363599,2.75,20,20
0,0,0,39.285713,.81818199,2.75,10,11.666667
0,0,0,26.142857,.72727299,2.75,15,11.25
1,20,0,51.285713,.36363599,2.75,20,21.25
1,25,0,26.142857,.54545498,2.75,15,13.333333
1,10,1,13.142858,.72727299,2.75,10,11.833333
0,0,0,26.142857,.54545498,2.75,15,14.166667
0,0,0,26.142857,.54545498,2.75,15,15
1,25,0,51.285713,.27272701,2.75,25,25
0,0,0,26.142857,.72727299,2.75,10,12.5
0,0,1,13.142858,.81818199,2.75,15,11.111111
0,0,1,13.142858,.81818199,2.75,10,10
1,10,0,26.142857,.81818199,2.75,10,10
1,20,0,51.285713,.33333299,3,20,20
0,0,1,13.142858,.81818199,2.75,10,10
1,10,0,26.142857,.81818199,2.75,10,10
0,0,0,51.285713,.27272701,2.75,25,28.333334
0,0,0,51.285713,.36363599,2.75,25,22.5
1,7,1,13.142858,.909091,2.75,7,8.1999989
1,10,1,13.142858,.72727299,2.75,10,10
1,10,0,65.428574,.63636398,2.75,10,10
1,10,1,13.142858,.63636398,2.75,10,10
1,10,0,39.285713,.63636398,2.75,10,10
1,10,0,26.142857,.72727299,2.75,10,10
1,20,0,26.142857,.54545498,2.75,10,10
0,0,1,13.142858,.54545498,2.75,10,10
0,0,0,26.142857,.81818199,2.75,10,10
0,0,0,103.85714,.45454499,2.75,15,18
0,0,1,13.142858,.45454499,2.75,20,17.4
0,0,0,26.142857,.54545498,2.75,10,12.5
0,0,1,13.142858,.63636398,2.75,15,12.166667
1,20,0,143,.27272701,2.75,25,21.666666
0,0,0,51.285713,.54545498,2.75,10,14.166667
1,10,1,13.142858,.72727299,2.75,10,10
1,10,1,13.142858,.54545498,2.75,10,13.333333
0,0,0,26.142857,.45454499,2.75,25,19
1,10,1,13.142858,.81818199,2.75,10,8
0,0,0,26.142857,.909091,2.75,10,9
1,10,0,51.285713,.41666701,3,10,15
0,0,1,13.142858,.63636398,2.75,15,11.5
0,0,1,13.142858,.63636398,2.75,10,10
0,0,0,77.14286,.36363599,2.75,25,23.75
0,0,1,13.142858,.5,3,20,15.833333
1,15,1,13.142858,.36363599,2.75,25,20
0,0,0,51.285713,.54545498,2.75,10,15
1,20,0,51.285713,.36363599,2.75,20,17.75
1,20,0,51.285713,.41666701,3,20,14
1,10,0,39.285713,.72727299,2.75,10,10
1,10,0,26.142857,.72727299,2.75,10,10
1,10,1,13.142858,.72727299,2.75,10,10
1,10,1,13.142858,.72727299,2.75,10,10
1,10,1,13.142858,.72727299,2.75,10,10
1,15,1,13.142858,.63636398,2.75,10,12
0,0,0,51.285713,.5,3,10,10
1,10,1,13.142858,.69999999,2.5,15,11.5
1,25,0,39.285713,.45454499,2.75,25,23
1,10,1,13.142858,.89999998,2.5,20,11.666667
1,10,0,26.142857,.5,2.5,100,28
0,0,1,13.142858,.60000002,2.5,25,25
0,0,0,39.285713,.5,2.5,25,30
0,0,0,39.285713,.60000002,2.5,25,25
1,25,0,39.285713,.5,2.5,25,25
1,15,1,13.142858,.89999998,2.5,15,12.75
1,15,1,13.142858,.80000001,2.5,15,14.375006
0,0,1,13.142858,.69999999,2.5,20,17.833334
0,0,0,39.285713,.54545498,2.75,25,25
0,0,0,39.285713,.54545498,2.75,15,22.833334
1,10,1,13.142858,1,2.5,10,11.5
1,25,0,51.285713,.45454499,2.75,25,22
1,10,1,13.142858,.909091,2.75,15,12.5
1,25,1,26.142857,.5,2.5,25,21
0,0,0,51.285713,.5,2.5,50,30
1,25,0,103.85714,.40000001,2.5,25,31.25
0,0,1,13.142858,.60000002,2.5,25,29.166666
1,25,1,13.142858,.60000002,2.5,25,25
1,15,1,13.142858,.909091,2.75,15,15
1,25,0,26.142857,.36363599,2.75,35,26.25
0,0,1,13.142858,.89999998,2.5,25,16.111111
1,25,0,26.142857,.69999999,2.5,25,24.25
0,0,1,13.142858,.69999999,2.5,25,23.5
1,30,0,39.285713,.5,2.5,30,25
1,25,0,26.142857,.54545498,2.75,25,25
1,10,1,13.142858,.909091,2.75,10,14
0,0,0,39.285713,.60000002,2.5,25,25
0,0,0,39.285713,.5,2.5,25,25
1,25,1,13.142858,.89999998,2.5,10,15
1,15,1,13.142858,.69999999,2.5,25,20
1,25,1,13.142858,.909091,2.75,25,13
1,10,1,13.142858,.89999998,2.5,15,14.5
1,20,1,13.142858,.909091,2.75,20,13.5
1,15,1,13.142858,.89999998,2.5,15,12.25
0,0,0,39.285713,.89999998,2.5,10,13.333333
1,10,1,13.142858,.81818199,2.75,10,10
1,10,1,13.142858,.909091,2.75,10,10
1,10,1,13.142858,.89999998,2.5,10,10
1,25,1,13.142858,.69999999,2.5,15,12.833333
0,0,1,13.142858,.80000001,2.5,15,14.375006
0,0,0,90,.45454499,2.75,15,23
1,10,1,13.142858,.909091,2.75,12,10.4
1,10,1,13.142858,.909091,2.75,10,10.25
1,15,1,13.142858,.80000001,2.5,15,11.833333
1,25,1,13.142858,.60000002,2.5,25,25
1,10,1,13.142858,.909091,2.75,10,10
1,10,1,13.142858,1,2.5,10,10
1,10,1,13.142858,.89999998,2.5,10,10
1,10,1,13.142858,.909091,2.75,10,10
1,10,0,26.142857,.909091,2.75,10,10
1,10,1,13.142858,.909091,2.75,10,10
1,10,0,26.142857,.909091,2.75,10,10
1,10,1,13.142858,.80000001,2.5,10,11.833333
0,0,0,77.14286,.54545498,2.75,25,19.166666
0,0,0,39.285713,.5,2.5,25,25
1,25,0,26.142857,.45454499,2.75,25,20
0,0,0,77.14286,.40000001,2.5,25,31.25
1,25,1,13.142858,.69999999,2.5,20,21.5
0,0,0,39.285713,.5,2.5,25,25
1,15,1,13.142858,.89999998,2.5,10,10.5
0,0,0,26.142857,.5,2.5,25,25
0,0,0,26.142857,.30000001,2.5,50,33.333332
0,0,1,13.142858,.5,2.5,25,25
1,10,1,13.142858,1,2.5,10,10
0,0,0,65.428574,.40000001,2.5,25,25
1,10,1,13.142858,.909091,2.75,10,11
0,0,0,65.428574,.40000001,2.5,25,25
1,10,1,13.142858,.89999998,2.5,10,11.666667
0,0,0,26.142857,.80000001,2.5,10,15.375003
1,25,0,26.142857,.40000001,2.5,25,23.75
1,10,1,13.142858,.80000001,2.5,10,12.5
